Comment;Sentiment;Confidence Score
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.5933079719543457
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.674046516418457
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.6796737313270569
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.6972879767417908
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.681165337562561
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.6801803112030029
В России, Великобритании, Испании и в США есть банды ФБР, которые отмывают деньги на продаже оружия и героина, и держат заложников для решения своих вопросов это Джордж Сорос, Дональд Трамп, Джо Байден, Герцог Йоркский, Герцог Эдинбургский, Лесли Грехем, сенаторы Менендес Грехем Тан, конгрессмены Раскин Сантос Ромни Рой, Папа Франциско, Патриарх Кирилл, Камала Харрис, Вивек Рамасвами, Клодин Гей, Джастин Трюдо, Нарендра Моди, Барак Обама, Марк Спенсер, Михаил Мишустин, Сергей Шойгу, Николай Патрушев, Сергей Нарышкин, Виктор Орбан, Андраш Силади, Отто Карас, Ларс Столпе, Ласло Шюте, Антонио Манрес, Вячеслав Володин, Сергей Лавров, Мария Лаврова, Сергей Шухман, Наум Валер, Тони Блер, Хуан Карлос Сепулькре, Хулио Сезар Аула, Педро Санчес, Александр Элина Николаевы, Михаил Вольф, Дмитрий Попов, Сергей Неронов, братья Аполлоновы, Андрей Аверин, Жиль Фужер, Цезарь Теруель, Борис Джонсон, Марина Шакбазян, Елена Дмитрий Светлана Осепчуговы, Дмитрий Шалыгин, Галина Нина Алексей Шарикян, Евгений Смирнов, Борис Кисуленко, Нина Фигурова, Лидия Бурдасова, Яна Беккер, Ахмед Мерзоев, Алексей Пивоваров, Александр Плучев, Татьяна Лазарева, Елена Большун, Людмила Павловская, Татьяна Аладьина, Карл Ренц, Парамаханса Вишвананда, Имран Кхан, Артур Сита, Джо Диспенза, Садхгуру, Экхарт Толле, Муджи, Гангаджи, Адьяшанти Руперт Спайра, Андрей Курпатов, Саламат Сарсекенов, Дмитрий Тюрин, Имрам, Тони Парсонс, Гегам, Даян, Дима Елистратов, Дассий, Пранава, Денис Дзен, Уэйн Ликермен, Шри Рави Шанкар, Шри Багаван, Пилот Баба, Нукуну Ларсен, Даниил Зуев, Сатья Дас, Марк Бартон, Михаил Лабковский, Виктория Степанова, Анетта Орлова, Алексей Ситников, Татьяна Черниговская, Вишнудевананда, Джефф Фостер, Павел Логинов, Михаил Ольга Зайцевы, братья Ротенберг, Алиса Ротенберг, Александр Куликов, Владимир Попов, Алексей Владовский, Алексей Меркулов, Светлана Цивлева, Светлана Ситникова, Дарья Кабулова, Игорь Липсиц, Ольга Романова, Мария Романова, Павел Астахов, Михаил Пиотровский, Николай Цицкаридзе, Михаил Ходорковский, Екатерина Шульман, Владимир Зеленский, Дмитрий Кулеба, Михаил Подоляк, Михаил Барышников, Алексей Ирина Ипатовы, Ольга Мелехина, Ольга Суворова, Евгений Георгиевич Суворов, Кристофер Рей , Георгия Мелони, Эмануэль Макрон, Владимир Путин, Людмила Путина, Екатерина Тихонова, Мария Воронцова, Дмитрий Песков, Татьяна Навка, Бенжамин Нетоньяху, Александр Лукашенко, Мари Ле Пен, Анналена Байербок, Риши Сунак, Капел Феррер, Кир Стамер, Валерий Герасимов, Илон Маск, Михаил Опарин, Александра Пивоварова,  Брахану, Дмитрий Медведев, Валентина Матвиенко, Виктор Садовничий, Хибла Герзмава, Валерий Гергиев, Андрей Сидерский, Наталья Бондарчук, Александр Ширвиндт, Наталья Ламанова, Ирина Политова, Ирина Енченко, Татьяна Исаева, Олег Тарасов, Ласло Холл, Геза Диоши, Андрей Беспалов, Андрей Масло, Олег Даров, Елена Татьяна Брежневы, Татьяна Успенская, Николай Бурляев, Никита Казаньев, Тамара Казаньева, Кирилл Овчинников, Виктория Крейшман, Марк Урнов, Наталья Новожилова, Елена Рукавишникова, Наталья Рукавишникова, Елена Славина, Владимир Стрельцов, Надежда Харитонова, Вера Харитонова.;positive;0.6995100975036621
#Trump2024;positive;0.6403310298919678
And republicans are proud of this?;negative;0.7782902121543884
Guess it’s good news for CNN viewership;negative;0.6249969005584717
Nicki drinkin Dat Boe Jiden juice 🥤 🤪;positive;0.866226077079773
Mean tweets > Biden wars;negative;0.660286009311676
All I can think 🤔 of is Oh Tim Tim  Tim damn Tim  how can you Tim, Et tu Brute. Don't take it to hard Nikki.;positive;0.7443633079528809
Trump is not fit for office;negative;0.9693538546562195
Biggest lier in recent history;negative;0.9717280864715576
"What you doing !!! ""Nothing , nothing , just hanging around""😂😂";negative;0.9026312232017517
A fish rots from the head down.  Thanks to Nikki Haley on Boeing’s Board of Directors for approving the last CEO’s golden parachute. Sadly, 300+ passengers and 2 sets of crew had no parachutes whatsoever and paid for the CEO’s golden parachute with their lives.;negative;0.9891394972801208
Drumpf LOST to Clinton in 2016 by 2200 votes and lost to Biden by 59k votes in 2020! He LIES!!;negative;0.9561480283737183
What a Lunatic!!!;negative;0.9083561301231384
New government regulations introduced last year will allow Israel to sell more weapons to a greater range of countries without licences – and so, with less oversight. It pays: Israeli weapon export figures have doubled over the past decade, totalling $12.5bn last year.;positive;0.817108154296875
He sounds so scared haha;negative;0.8892696499824524
Trump will be the first 2 year old to go to an adult prison.;negative;0.5007291436195374
Wasn't my kind of person before 2020. A lot changed.;negative;0.6681711077690125
"The key to saving our democracy and combatting the Putin/Trump plot to render America impotent is to help people see that Trump is not the victim of anti-American, left-wing persecution, but rather the American people are the victims of his lies, corruption and cheating in his seeking to take power and destroy our constitutionally guided laws, rights, principles and system of checks and balances in order to hold absolute power as a puppet of Putin, who will feel free to overrun our allies and us. 
Pray that those who are well intended, but duped by Trump, will wake up to reality and help save our country. Trump is evil!
There is no question that he is the enemy of all Americans.";positive;0.8902228474617004
Watch your words, talk about your plans to get us back top. Don’t act like a democrat, stop with the rhetoric, you are better than that!!;negative;0.5900052785873413
I see what Nikki is doing! Trump trials are coming fast and hard! He’s going to be convicted in one of them, so the RNC will need a second pick!;positive;0.9683011770248413
Oh Trump can tell others they lost, but you can’t tell him ,he lost in 2020.;negative;0.7280204892158508
Think about it: Trump got 74 million and Biden got 81 million votes in 2020. We know how it was when Trump was president, and that’s why he lost! I don’t see a path for winning the 2024 election!;negative;0.7037382125854492
A Vote for Trump is a Vote for Biden;negative;0.5629225969314575
Despite all the attempts from established and the media to destroy him, he is still prevailing.;positive;0.9834011197090149
nobody seems to have noticed Nikki Haleys audience during her speech sounded like they were bought and paid for their applause.  You can practically feel them looking around at each other so they can coordinate their applause at the same time.;positive;0.920586109161377
